Frequency [D/H],Observation time UTC,Data Source (rainfall),Rainfall [mm],PERIOD [hrs],Deficit [mm],Runoff [mm],Data source (water balance)
S,2024-06-10T18:00:00Z,S,0.4,6,,,
S,2024-06-11T00:00:00Z,S,0.6,6,,,
S,2024-06-11T06:00:00Z,S,0,6,,,
S,2024-06-11T12:00:00Z,S,0,6,,,
S,2024-06-11T18:00:00Z,S,0,6,,,
S,2024-06-12T00:00:00Z,S,0,6,,,
S,2024-06-12T06:00:00Z,S,0,6,,,
S,2024-06-12T12:00:00Z,S,0,6,,,
S,2024-06-12T18:00:00Z,S,0,6,,,
S,2024-06-13T00:00:00Z,S,0,6,,,
S,2024-06-13T06:00:00Z,S,0,6,,,
S,2024-06-13T12:00:00Z,S,5,6,,,
S,2024-06-13T18:00:00Z,S,21,6,,,
S,2024-06-14T00:00:00Z,S,5,6,,,
S,2024-06-14T06:00:00Z,S,3,6,,,
S,2024-06-14T12:00:00Z,S,5,6,,,
S,2024-06-14T18:00:00Z,S,0.4,6,,,
S,2024-06-15T00:00:00Z,S,0,6,,,
S,2024-06-15T06:00:00Z,S,0.6,6,,,
S,2024-06-15T12:00:00Z,S,0.8,6,,,
S,2024-06-15T18:00:00Z,S,0,6,,,
S,2024-06-16T00:00:00Z,S,0.2,6,,,
S,2024-06-16T06:00:00Z,S,0,6,,,
S,2024-06-16T12:00:00Z,S,16,6,,,
S,2024-06-16T18:00:00Z,S,0,6,,,
S,2024-06-17T00:00:00Z,S,0,6,,,
S,2024-06-17T06:00:00Z,S,0,6,,,
S,2024-06-17T12:00:00Z,S,0,6,,,
S,2024-06-17T18:00:00Z,S,0,6,,,
S,2024-06-18T00:00:00Z,S,0,6,,,
S,2024-06-18T06:00:00Z,S,0,6,,,
S,2024-06-18T12:00:00Z,S,0,6,,,
S,2024-06-18T18:00:00Z,S,0,6,,,
S,2024-06-19T00:00:00Z,S,0,6,,,
S,2024-06-19T06:00:00Z,S,0,6,,,
S,2024-06-19T12:00:00Z,S,0,6,,,
S,2024-06-19T18:00:00Z,S,0,6,,,
S,2024-06-20T00:00:00Z,S,0,6,,,
S,2024-06-20T06:00:00Z,S,0,6,,,
S,2024-06-20T12:00:00Z,S,0,6,,,
S,2024-06-20T18:00:00Z,S,0,6,,,
S,2024-06-21T00:00:00Z,S,0.2,6,,,
S,2024-06-21T06:00:00Z,S,0,6,,,
S,2024-06-21T12:00:00Z,S,0,6,,,
S,2024-06-21T18:00:00Z,S,0,6,,,
S,2024-06-22T00:00:00Z,S,0,6,,,
S,2024-06-22T06:00:00Z,S,0,6,,,
S,2024-06-22T12:00:00Z,S,4,6,,,
S,2024-06-22T18:00:00Z,S,17,6,,,
S,2024-06-23T00:00:00Z,S,0.6,6,,,
S,2024-06-23T06:00:00Z,S,0,6,,,
S,2024-06-23T12:00:00Z,S,0,6,,,
S,2024-06-23T18:00:00Z,S,0.2,6,,,
S,2024-06-24T00:00:00Z,S,0.2,6,,,
S,2024-06-24T06:00:00Z,S,0,6,,,
S,2024-06-24T12:00:00Z,S,0,6,,,
S,2024-06-24T18:00:00Z,S,0,6,,,
S,2024-06-25T00:00:00Z,S,0,6,,,
S,2024-06-25T06:00:00Z,S,0,6,,,
S,2024-06-25T12:00:00Z,S,0,6,,,
S,2024-06-25T18:00:00Z,S,0,6,,,
S,2024-06-26T00:00:00Z,S,0,6,,,
S,2024-06-26T06:00:00Z,S,0,6,,,
S,2024-06-26T12:00:00Z,S,0,6,,,
S,2024-06-26T18:00:00Z,S,0,6,,,
S,2024-06-27T00:00:00Z,S,0,6,,,
S,2024-06-27T06:00:00Z,S,0,6,,,
S,2024-06-27T12:00:00Z,S,0,6,,,
S,2024-06-27T18:00:00Z,S,0.2,6,,,
S,2024-06-28T00:00:00Z,S,0,6,,,
S,2024-06-28T06:00:00Z,S,0,6,,,
S,2024-06-28T12:00:00Z,S,0,6,,,
S,2024-06-28T18:00:00Z,S,0,6,,,
S,2024-06-29T00:00:00Z,S,0,6,,,
S,2024-06-29T06:00:00Z,S,0.4,6,,,
S,2024-06-29T12:00:00Z,S,0,6,,,
S,2024-06-29T18:00:00Z,S,0.2,6,,,
S,2024-06-30T00:00:00Z,S,0,6,,,
S,2024-06-30T06:00:00Z,S,0,6,,,
S,2024-06-30T12:00:00Z,S,0,6,,,
S,2024-06-30T18:00:00Z,S,0,6,,,
S,2024-07-01T00:00:00Z,S,0,6,,,
S,2024-07-01T06:00:00Z,S,2,6,,,
S,2024-07-01T12:00:00Z,S,7,6,,,
S,2024-07-01T18:00:00Z,S,0.2,6,,,
S,2024-07-02T00:00:00Z,S,0,6,,,
S,2024-07-02T06:00:00Z,S,0,6,,,
S,2024-07-02T12:00:00Z,S,0.2,6,,,
S,2024-07-02T18:00:00Z,S,0.4,6,,,
S,2024-07-03T00:00:00Z,S,0.6,6,,,
S,2024-07-03T06:00:00Z,S,0,6,,,
S,2024-07-03T12:00:00Z,S,0,6,,,
S,2024-07-03T18:00:00Z,S,0,6,,,
S,2024-07-04T00:00:00Z,S,0,6,,,
S,2024-07-04T06:00:00Z,S,0,6,,,
S,2024-07-04T12:00:00Z,S,0,6,,,
S,2024-07-04T18:00:00Z,S,0.2,6,,,
S,2024-07-05T00:00:00Z,S,0,6,,,
S,2024-07-05T06:00:00Z,S,0,6,,,
S,2024-07-05T12:00:00Z,S,0,6,,,
S,2024-07-05T18:00:00Z,S,0,6,,,
S,2024-07-06T00:00:00Z,S,0.6,6,,,
S,2024-07-06T06:00:00Z,S,2,6,,,
S,2024-07-06T12:00:00Z,S,0,6,,,
S,2024-07-06T18:00:00Z,S,0.2,6,,,
S,2024-07-07T00:00:00Z,S,0.2,6,,,
S,2024-07-07T06:00:00Z,S,0,6,,,
S,2024-07-07T12:00:00Z,S,2,6,,,
S,2024-07-07T18:00:00Z,S,0,6,,,
S,2024-07-08T00:00:00Z,S,0,6,,,
S,2024-07-08T06:00:00Z,S,0,6,,,
S,2024-07-08T12:00:00Z,S,0,6,,,
S,2024-07-08T18:00:00Z,S,0,6,,,
S,2024-07-09T00:00:00Z,S,0,6,,,
S,2024-07-09T06:00:00Z,S,0,6,,,
S,2024-07-09T12:00:00Z,S,0,6,,,
S,2024-07-09T18:00:00Z,S,0.2,6,,,
S,2024-07-10T00:00:00Z,S,0,6,,,
S,2024-07-10T06:00:00Z,S,0,6,,,
S,2024-07-10T12:00:00Z,S,0,6,,,
S,2024-07-10T18:00:00Z,S,0,6,,,
S,2024-07-12T00:00:00Z,S,0,6,,,
S,2024-07-12T06:00:00Z,S,0,6,,,
S,2024-07-12T12:00:00Z,S,0,6,,,
S,2024-07-12T18:00:00Z,S,0.2,6,,,
S,2024-07-13T00:00:00Z,S,0,6,,,
S,2024-07-13T06:00:00Z,S,0,6,,,
S,2024-07-13T12:00:00Z,S,0,6,,,
S,2024-07-13T18:00:00Z,S,0,6,,,
S,2024-07-14T00:00:00Z,S,0,6,,,
S,2024-07-14T06:00:00Z,S,0,6,,,
S,2024-07-14T12:00:00Z,S,0,6,,,
S,2024-07-14T18:00:00Z,S,0.2,6,,,
S,2024-07-15T00:00:00Z,S,4,6,,,
S,2024-07-15T06:00:00Z,S,6,6,,,
S,2024-07-15T12:00:00Z,S,0.6,6,,,
S,2024-07-15T18:00:00Z,S,0.2,6,,,
S,2024-07-16T00:00:00Z,S,0.2,6,,,
S,2024-07-16T06:00:00Z,S,0,6,,,
S,2024-07-16T12:00:00Z,S,0,6,,,
S,2024-07-16T18:00:00Z,S,0.2,6,,,
S,2024-07-17T00:00:00Z,S,3,6,,,
S,2024-07-17T06:00:00Z,S,1,6,,,
S,2024-07-17T12:00:00Z,S,0,6,,,
S,2024-07-17T18:00:00Z,S,0.2,6,,,
S,2024-07-18T00:00:00Z,S,0,6,,,
S,2024-07-18T06:00:00Z,S,0,6,,,
S,2024-07-18T12:00:00Z,S,0,6,,,
S,2024-07-18T18:00:00Z,S,2,6,,,
S,2024-07-19T12:00:00Z,S,9,6,,,
S,2024-07-19T18:00:00Z,S,10,6,,,
S,2024-07-20T00:00:00Z,S,5,6,,,
S,2024-07-20T06:00:00Z,S,0.4,6,,,
S,2024-07-20T12:00:00Z,S,1,6,,,
S,2024-07-20T18:00:00Z,S,0,6,,,
S,2024-07-21T00:00:00Z,S,4,6,,,
S,2024-07-21T06:00:00Z,S,0,6,,,
S,2024-07-21T12:00:00Z,S,0.4,6,,,
S,2024-07-21T18:00:00Z,S,0.8,6,,,
S,2024-07-22T00:00:00Z,S,0.8,6,,,
S,2024-07-22T06:00:00Z,S,1,6,,,
S,2024-07-22T12:00:00Z,S,0.2,6,,,
S,2024-07-22T18:00:00Z,S,0,6,,,
S,2024-07-23T00:00:00Z,S,4,6,,,
S,2024-07-23T06:00:00Z,S,2,6,,,
S,2024-07-23T12:00:00Z,S,0.6,6,,,
S,2024-07-23T18:00:00Z,S,0,6,,,
S,2024-07-24T00:00:00Z,S,0.6,6,,,
S,2024-07-24T06:00:00Z,S,0.6,6,,,
S,2024-07-24T12:00:00Z,S,0,6,,,
S,2024-07-24T18:00:00Z,S,0,6,,,
S,2024-07-25T00:00:00Z,S,1,6,,,
S,2024-07-25T06:00:00Z,S,0,6,,,
S,2024-07-25T12:00:00Z,S,0.2,6,,,
S,2024-07-25T18:00:00Z,S,0,6,,,
S,2024-07-26T00:00:00Z,S,0,6,,,
S,2024-07-26T06:00:00Z,S,0,6,,,
S,2024-07-26T12:00:00Z,S,0,6,,,
S,2024-07-26T18:00:00Z,S,0,6,,,
S,2024-07-27T00:00:00Z,S,0.2,6,,,
S,2024-07-27T06:00:00Z,S,0,6,,,
S,2024-07-27T12:00:00Z,S,0,6,,,
S,2024-07-27T18:00:00Z,S,0,6,,,
S,2024-07-28T00:00:00Z,S,0,6,,,
S,2024-07-28T06:00:00Z,S,0,6,,,
S,2024-07-28T12:00:00Z,S,0,6,,,
S,2024-07-28T18:00:00Z,S,0,6,,,
S,2024-07-29T00:00:00Z,S,0,6,,,
S,2024-07-29T06:00:00Z,S,3,6,,,
S,2024-07-29T12:00:00Z,S,7,6,,,
S,2024-07-29T18:00:00Z,S,0.4,6,,,
S,2024-07-30T00:00:00Z,S,0.8,6,,,
S,2024-07-30T06:00:00Z,S,0.8,6,,,
S,2024-07-30T12:00:00Z,S,0,6,,,
S,2024-07-30T18:00:00Z,S,0.2,6,,,
S,2024-07-31T00:00:00Z,S,0,6,,,
S,2024-07-31T06:00:00Z,S,0.4,6,,,
S,2024-07-31T12:00:00Z,S,4,6,,,
S,2024-07-31T18:00:00Z,S,6,6,,,
S,2024-08-01T00:00:00Z,S,0.2,6,,,
S,2024-08-01T06:00:00Z,S,0,6,,,
S,2024-08-01T12:00:00Z,S,1,6,,,
S,2024-08-01T18:00:00Z,S,0,6,,,
S,2024-08-02T00:00:00Z,S,0,6,,,
S,2024-08-02T06:00:00Z,S,0,6,,,
S,2024-08-02T12:00:00Z,S,0,6,,,
S,2024-08-02T18:00:00Z,S,0,6,,,
S,2024-08-03T00:00:00Z,S,0,6,,,
S,2024-08-03T06:00:00Z,S,0,6,,,
S,2024-08-03T12:00:00Z,S,0,6,,,
S,2024-08-03T18:00:00Z,S,0,6,,,
S,2024-08-04T00:00:00Z,S,0,6,,,
S,2024-08-04T06:00:00Z,S,0,6,,,
S,2024-08-04T12:00:00Z,S,0,6,,,
S,2024-08-04T18:00:00Z,S,0,6,,,
S,2024-08-05T06:00:00Z,S,0,6,,,
S,2024-08-05T12:00:00Z,S,0,6,,,
S,2024-08-05T18:00:00Z,S,0.6,6,,,
S,2024-08-06T00:00:00Z,S,0.4,6,,,
S,2024-08-06T06:00:00Z,S,0,6,,,
S,2024-08-06T12:00:00Z,S,0,6,,,
S,2024-08-06T18:00:00Z,S,0.2,6,,,
S,2024-08-07T00:00:00Z,S,0,6,,,
S,2024-08-07T06:00:00Z,S,0,6,,,
S,2024-08-07T12:00:00Z,S,0,6,,,
S,2024-08-07T18:00:00Z,S,0.2,6,,,
S,2024-08-08T00:00:00Z,S,0,6,,,
S,2024-08-08T06:00:00Z,S,0,6,,,
S,2024-08-08T12:00:00Z,S,1,6,,,
S,2024-08-08T18:00:00Z,S,3,6,,,
S,2024-08-09T00:00:00Z,S,0.6,6,,,
S,2024-08-09T06:00:00Z,S,0.4,6,,,
S,2024-08-09T12:00:00Z,S,0.2,6,,,
S,2024-08-09T18:00:00Z,S,0,6,,,
S,2024-08-10T00:00:00Z,S,0,6,,,
S,2024-08-10T06:00:00Z,S,0,6,,,
S,2024-08-10T12:00:00Z,S,0,6,,,
S,2024-08-10T18:00:00Z,S,0.2,6,,,
S,2024-08-11T00:00:00Z,S,0,6,,,
S,2024-08-11T06:00:00Z,S,0,6,,,
S,2024-08-11T12:00:00Z,S,0,6,,,
S,2024-08-11T18:00:00Z,S,0,6,,,
S,2024-08-12T00:00:00Z,S,0.2,6,,,
S,2024-08-12T06:00:00Z,S,0.2,6,,,
S,2024-08-12T12:00:00Z,S,0,6,,,
S,2024-08-12T18:00:00Z,S,0.8,6,,,
S,2024-08-13T00:00:00Z,S,0,6,,,
S,2024-08-13T06:00:00Z,S,0,6,,,
S,2024-08-13T12:00:00Z,S,0,6,,,
S,2024-08-13T18:00:00Z,S,0,6,,,
S,2024-08-14T00:00:00Z,S,0,6,,,
S,2024-08-14T06:00:00Z,S,0,6,,,
S,2024-08-14T12:00:00Z,S,0,6,,,
S,2024-08-14T18:00:00Z,S,0,6,,,
S,2024-08-15T00:00:00Z,S,0,6,,,
S,2024-08-15T06:00:00Z,S,0,6,,,
S,2024-08-15T12:00:00Z,S,0,6,,,
S,2024-08-15T18:00:00Z,S,0,6,,,
S,2024-08-16T00:00:00Z,S,0,6,,,
S,2024-08-16T06:00:00Z,S,0.6,6,,,
S,2024-08-16T12:00:00Z,S,4,6,,,
S,2024-08-16T18:00:00Z,S,0.2,6,,,
S,2024-08-17T00:00:00Z,S,1,6,,,
S,2024-08-17T06:00:00Z,S,12,6,,,
S,2024-08-17T12:00:00Z,S,4,6,,,
S,2024-08-17T18:00:00Z,S,7,6,,,
S,2024-08-18T00:00:00Z,S,1,6,,,
S,2024-08-18T06:00:00Z,S,2,6,,,
S,2024-08-18T12:00:00Z,S,0.6,6,,,
S,2024-08-18T18:00:00Z,S,3,6,,,
S,2024-08-19T00:00:00Z,S,0.6,6,,,
S,2024-08-19T06:00:00Z,S,2,6,,,
S,2024-08-19T12:00:00Z,S,1,6,,,
S,2024-08-19T18:00:00Z,S,0.2,6,,,
S,2024-08-20T00:00:00Z,S,0.4,6,,,
S,2024-08-20T06:00:00Z,S,0.4,6,,,
S,2024-08-20T12:00:00Z,S,0.6,6,,,
S,2024-08-20T18:00:00Z,S,1,6,,,
S,2024-08-21T00:00:00Z,S,0,6,,,
S,2024-08-21T06:00:00Z,S,0,6,,,
S,2024-08-21T12:00:00Z,S,0,6,,,
S,2024-08-21T18:00:00Z,S,0.2,6,,,
S,2024-08-22T00:00:00Z,S,0,6,,,
S,2024-08-22T06:00:00Z,S,0,6,,,
S,2024-08-22T12:00:00Z,S,0,6,,,
S,2024-08-22T18:00:00Z,S,0,6,,,
S,2024-08-23T00:00:00Z,S,0,6,,,
S,2024-08-23T06:00:00Z,S,0,6,,,
S,2024-08-23T12:00:00Z,S,0.2,6,,,
S,2024-08-23T18:00:00Z,S,0,6,,,
S,2024-08-24T00:00:00Z,S,0.8,6,,,
S,2024-08-24T06:00:00Z,S,0.2,6,,,
S,2024-08-24T12:00:00Z,S,0,6,,,
S,2024-08-24T18:00:00Z,S,0.2,6,,,
S,2024-08-25T00:00:00Z,S,0,6,,,
S,2024-08-25T06:00:00Z,S,0,6,,,
S,2024-08-25T12:00:00Z,S,0,6,,,
S,2024-08-25T18:00:00Z,S,0,6,,,
S,2024-08-26T00:00:00Z,S,0,6,,,
S,2024-08-26T06:00:00Z,S,0,6,,,
S,2024-08-26T12:00:00Z,S,0,6,,,
S,2024-08-26T18:00:00Z,S,0,6,,,
S,2024-08-27T00:00:00Z,S,9,6,,,
S,2024-08-27T06:00:00Z,S,0.2,6,,,
S,2024-08-27T12:00:00Z,S,0,6,,,
S,2024-08-27T18:00:00Z,S,0,6,,,
S,2024-08-28T00:00:00Z,S,0.4,6,,,
S,2024-08-28T06:00:00Z,S,0,6,,,
S,2024-08-28T12:00:00Z,S,0,6,,,
S,2024-08-28T18:00:00Z,S,0,6,,,
S,2024-08-29T00:00:00Z,S,0,6,,,
S,2024-08-29T06:00:00Z,S,0,6,,,
S,2024-08-29T12:00:00Z,S,3,6,,,
S,2024-08-29T18:00:00Z,S,0,6,,,
S,2024-08-30T00:00:00Z,S,0,6,,,
S,2024-08-30T06:00:00Z,S,0,6,,,
S,2024-08-30T12:00:00Z,S,0,6,,,
S,2024-08-30T18:00:00Z,S,0,6,,,
S,2024-08-31T00:00:00Z,S,8,6,,,
S,2024-08-31T06:00:00Z,S,2,6,,,
S,2024-08-31T12:00:00Z,S,0.4,6,,,
S,2024-08-31T18:00:00Z,S,21,6,,,
S,2024-09-01T00:00:00Z,S,0,6,,,
S,2024-09-01T06:00:00Z,S,0,6,,,
S,2024-09-01T12:00:00Z,S,0,6,,,
S,2024-09-01T18:00:00Z,S,0.2,6,,,
S,2024-09-02T00:00:00Z,S,0,6,,,
S,2024-09-02T06:00:00Z,S,0,6,,,
S,2024-09-02T12:00:00Z,S,0,6,,,
S,2024-09-02T18:00:00Z,S,0,6,,,
S,2024-09-03T00:00:00Z,S,0,6,,,
S,2024-09-03T06:00:00Z,S,2,6,,,
S,2024-09-03T12:00:00Z,S,0,6,,,
S,2024-09-03T18:00:00Z,S,0.2,6,,,
S,2024-09-04T00:00:00Z,S,0.6,6,,,
S,2024-09-04T06:00:00Z,S,0,6,,,
S,2024-09-04T12:00:00Z,S,0,6,,,
S,2024-09-04T18:00:00Z,S,0,6,,,
S,2024-09-05T00:00:00Z,S,0,6,,,
S,2024-09-05T06:00:00Z,S,0,6,,,
S,2024-09-05T12:00:00Z,S,0,6,,,
S,2024-09-05T18:00:00Z,S,0.8,6,,,
S,2024-09-06T00:00:00Z,S,1,6,,,
S,2024-09-06T06:00:00Z,S,0,6,,,
S,2024-09-06T12:00:00Z,S,0,6,,,
S,2024-09-06T18:00:00Z,S,0,6,,,
S,2024-09-07T00:00:00Z,S,0,6,,,
S,2024-09-07T06:00:00Z,S,0,6,,,
S,2024-09-07T12:00:00Z,S,0,6,,,
S,2024-09-07T18:00:00Z,S,3,6,,,
S,2024-09-08T00:00:00Z,S,0,6,,,
S,2024-09-08T06:00:00Z,S,0.2,6,,,
S,2024-09-08T12:00:00Z,S,0,6,,,
S,2024-09-08T18:00:00Z,S,0,6,,,
S,2024-09-09T00:00:00Z,S,0,6,,,
S,2024-09-09T06:00:00Z,S,0,6,,,
S,2024-09-09T12:00:00Z,S,0,6,,,
S,2024-09-09T18:00:00Z,S,0,6,,,
S,2024-09-10T00:00:00Z,S,0,6,,,
S,2024-09-10T06:00:00Z,S,0.6,6,,,
S,2024-09-10T12:00:00Z,S,0,6,,,
S,2024-09-10T18:00:00Z,S,0,6,,,
S,2024-09-11T00:00:00Z,S,0,6,,,
S,2024-09-11T06:00:00Z,S,0,6,,,
S,2024-09-11T12:00:00Z,S,0,6,,,
S,2024-09-11T18:00:00Z,S,0,6,,,
S,2024-09-12T00:00:00Z,S,0,6,,,
S,2024-09-12T06:00:00Z,S,0,6,,,
S,2024-09-12T12:00:00Z,S,0,6,,,
S,2024-09-12T18:00:00Z,S,0,6,,,
S,2024-09-13T00:00:00Z,S,0,6,,,
S,2024-09-13T06:00:00Z,S,0,6,,,
S,2024-09-13T12:00:00Z,S,0,6,,,
S,2024-09-13T18:00:00Z,S,0,6,,,
S,2024-09-14T00:00:00Z,S,0,6,,,
S,2024-09-14T06:00:00Z,S,10,6,,,
S,2024-09-14T12:00:00Z,S,8,6,,,
S,2024-09-14T18:00:00Z,S,11,6,,,
S,2024-09-15T00:00:00Z,S,0,6,,,
S,2024-09-15T06:00:00Z,S,0,6,,,
S,2024-09-15T12:00:00Z,S,0,6,,,
S,2024-09-15T18:00:00Z,S,0,6,,,
S,2024-09-16T00:00:00Z,S,0,6,,,
S,2024-09-16T06:00:00Z,S,0,6,,,
S,2024-09-16T12:00:00Z,S,7,6,,,
S,2024-09-16T18:00:00Z,S,0.6,6,,,
S,2024-09-17T00:00:00Z,S,1,6,,,
S,2024-09-17T06:00:00Z,S,2,6,,,
S,2024-09-17T12:00:00Z,S,0,6,,,
S,2024-09-17T18:00:00Z,S,0,6,,,
S,2024-09-18T00:00:00Z,S,0.2,6,,,
S,2024-09-18T06:00:00Z,S,0,6,,,
S,2024-09-18T12:00:00Z,S,0.2,6,,,
S,2024-09-18T18:00:00Z,S,0.2,6,,,
S,2024-09-19T00:00:00Z,S,1,6,,,
S,2024-09-19T06:00:00Z,S,0.2,6,,,
S,2024-09-19T12:00:00Z,S,0,6,,,
S,2024-09-19T18:00:00Z,S,4,6,,,
S,2024-09-20T00:00:00Z,S,4,6,,,
S,2024-09-20T06:00:00Z,S,9,6,,,
S,2024-09-20T12:00:00Z,S,0,6,,,
S,2024-09-20T18:00:00Z,S,0.4,6,,,
S,2024-09-21T00:00:00Z,S,0.4,6,,,
S,2024-09-21T06:00:00Z,S,0,6,,,
S,2024-09-21T12:00:00Z,S,0,6,,,
S,2024-09-21T18:00:00Z,S,0,6,,,
S,2024-09-22T00:00:00Z,S,0.2,6,,,
S,2024-09-22T06:00:00Z,S,0,6,,,
S,2024-09-22T12:00:00Z,S,0,6,,,
S,2024-09-22T18:00:00Z,S,0.8,6,,,
S,2024-09-23T00:00:00Z,S,0.2,6,,,
S,2024-09-23T06:00:00Z,S,0,6,,,
S,2024-09-23T12:00:00Z,S,0,6,,,
S,2024-09-23T18:00:00Z,S,0,6,,,
S,2024-09-24T00:00:00Z,S,0,6,,,
S,2024-09-24T06:00:00Z,S,0,6,,,
S,2024-09-24T12:00:00Z,S,0.4,6,,,
S,2024-09-24T18:00:00Z,S,0,6,,,
S,2024-09-25T00:00:00Z,S,0,6,,,
S,2024-09-25T06:00:00Z,S,0,6,,,
S,2024-09-25T12:00:00Z,S,0,6,,,
S,2024-09-25T18:00:00Z,S,0,6,,,
S,2024-09-26T00:00:00Z,S,0,6,,,
S,2024-09-26T06:00:00Z,S,0,6,,,
S,2024-09-26T12:00:00Z,S,0,6,,,
S,2024-09-26T18:00:00Z,S,0,6,,,
S,2024-09-27T00:00:00Z,S,2,6,,,
S,2024-09-27T06:00:00Z,S,0,6,,,
S,2024-09-27T12:00:00Z,S,0,6,,,
S,2024-09-27T18:00:00Z,S,0,6,,,
S,2024-09-28T00:00:00Z,S,0,6,,,
S,2024-09-28T06:00:00Z,S,0,6,,,
S,2024-09-28T12:00:00Z,S,0,6,,,
S,2024-09-28T17:00:00Z,S,0,6,,,
S,2024-09-28T23:00:00Z,S,0,6,,,
S,2024-09-29T05:00:00Z,S,0,6,,,
S,2024-09-29T11:00:00Z,S,0,6,,,
S,2024-09-29T17:00:00Z,S,0,6,,,
S,2024-09-29T23:00:00Z,S,0,6,,,
S,2024-09-30T05:00:00Z,S,0,6,,,
S,2024-09-30T11:00:00Z,S,0,6,,,
S,2024-09-30T17:00:00Z,S,0,6,,,
S,2024-09-30T23:00:00Z,S,0,6,,,
S,2024-10-01T05:00:00Z,S,0,6,,,
S,2024-10-01T11:00:00Z,S,0,6,,,
S,2024-10-01T17:00:00Z,S,0,6,,,
S,2024-10-01T23:00:00Z,S,0,6,,,
S,2024-10-02T05:00:00Z,S,0,6,,,
S,2024-10-02T11:00:00Z,S,19,6,,,
S,2024-10-02T17:00:00Z,S,25,6,,,
S,2024-10-02T23:00:00Z,S,0,6,,,
S,2024-10-03T05:00:00Z,S,0,6,,,
S,2024-10-03T11:00:00Z,S,0,6,,,
S,2024-10-03T17:00:00Z,S,0,6,,,
S,2024-10-03T23:00:00Z,S,0.2,6,,,
S,2024-10-04T05:00:00Z,S,0,6,,,
S,2024-10-04T11:00:00Z,S,0,6,,,
S,2024-10-04T17:00:00Z,S,0,6,,,
S,2024-10-04T23:00:00Z,S,0,6,,,
S,2024-10-05T05:00:00Z,S,2,6,,,
S,2024-10-05T11:00:00Z,S,1,6,,,
S,2024-10-05T17:00:00Z,S,2,6,,,
S,2024-10-05T23:00:00Z,S,0.4,6,,,
S,2024-10-06T05:00:00Z,S,0,6,,,
S,2024-10-06T11:00:00Z,S,9,6,,,
S,2024-10-06T17:00:00Z,S,2,6,,,
S,2024-10-06T23:00:00Z,S,1,6,,,
S,2024-10-07T05:00:00Z,S,0,6,,,
S,2024-10-07T11:00:00Z,S,0,6,,,
S,2024-10-07T17:00:00Z,S,0,6,,,
S,2024-10-07T23:00:00Z,S,0,6,,,
S,2024-10-08T05:00:00Z,S,0,6,,,
S,2024-10-08T11:00:00Z,S,0,6,,,
S,2024-10-08T17:00:00Z,S,1,6,,,
S,2024-10-08T23:00:00Z,S,5,6,,,
S,2024-10-09T05:00:00Z,S,0,6,,,
S,2024-10-09T11:00:00Z,S,0.2,6,,,
S,2024-10-09T17:00:00Z,S,0,6,,,
S,2024-10-09T23:00:00Z,S,6,6,,,
S,2024-10-10T05:00:00Z,S,0,6,,,
S,2024-10-10T11:00:00Z,S,0,6,,,
S,2024-10-10T17:00:00Z,S,0,6,,,
S,2024-10-10T23:00:00Z,S,0,6,,,
S,2024-10-11T05:00:00Z,S,0,6,,,
S,2024-10-11T11:00:00Z,S,0,6,,,
S,2024-10-11T17:00:00Z,S,0,6,,,
S,2024-10-11T23:00:00Z,S,0,6,,,
S,2024-10-12T05:00:00Z,S,0,6,,,
S,2024-10-12T11:00:00Z,S,0,6,,,
S,2024-10-12T17:00:00Z,S,0,6,,,
S,2024-10-12T23:00:00Z,S,0.6,6,,,
S,2024-10-13T05:00:00Z,S,1,6,,,
S,2024-10-13T11:00:00Z,S,3,6,,,
S,2024-10-13T17:00:00Z,S,0.4,6,,,
S,2024-10-13T23:00:00Z,S,0,6,,,
S,2024-10-14T05:00:00Z,S,1,6,,,
S,2024-10-14T11:00:00Z,S,2,6,,,
S,2024-10-14T17:00:00Z,S,0.4,6,,,
S,2024-10-14T23:00:00Z,S,0,6,,,
S,2024-10-15T05:00:00Z,S,0,6,,,
S,2024-10-15T11:00:00Z,S,0,6,,,
S,2024-10-15T17:00:00Z,S,0,6,,,
S,2024-10-15T23:00:00Z,S,0,6,,,
S,2024-10-16T05:00:00Z,S,0,6,,,
S,2024-10-16T11:00:00Z,S,0,6,,,
S,2024-10-16T17:00:00Z,S,0,6,,,
S,2024-10-16T23:00:00Z,S,0,6,,,
S,2024-10-17T05:00:00Z,S,0,6,,,
S,2024-10-17T11:00:00Z,S,0,6,,,
S,2024-10-17T17:00:00Z,S,0,6,,,
S,2024-10-17T23:00:00Z,S,0,6,,,
S,2024-10-18T05:00:00Z,S,0,6,,,
S,2024-10-18T11:00:00Z,S,0,6,,,
S,2024-10-18T17:00:00Z,S,0,6,,,
S,2024-10-18T23:00:00Z,S,0,6,,,
S,2024-10-19T05:00:00Z,S,0,6,,,
S,2024-10-19T11:00:00Z,S,0,6,,,
S,2024-10-19T17:00:00Z,S,0,6,,,
S,2024-10-19T23:00:00Z,S,0,6,,,
S,2024-10-20T05:00:00Z,S,0,6,,,
S,2024-10-20T11:00:00Z,S,0,6,,,
S,2024-10-20T17:00:00Z,S,0,6,,,
S,2024-10-20T23:00:00Z,S,0,6,,,
S,2024-10-21T05:00:00Z,S,0,6,,,
S,2024-10-21T11:00:00Z,S,0,6,,,
S,2024-10-21T17:00:00Z,S,0,6,,,
S,2024-10-21T23:00:00Z,S,0,6,,,
S,2024-10-22T05:00:00Z,S,0,6,,,
